y_true,y_score
1,0.7489911816270216
1,0.6343314700594914
1,0.44459068608963637
1,0.3308245633013166
1,0.5997745484978578
1,0.46725123182708184
1,0.5945335450566075
1,0.5575659920536119
1,0.556397185558687
1,0.6394903936861378
1,0.40351420261120413
1,0.7562912736051132
1,0.6756378268772251
1,0.48246026049275226
1,0.48226694695476763
1,0.5443590594686429
1,0.4099684556325014
1,0.6264887539446615
1,0.47305721748281143
1,0.3320270625317143
1,0.34738714291085676
1,0.5105270565069587
1,0.2737557625884313
1,0.5353288264517995
1,0.542103615389443
1,0.5966481854192645
1,0.5442170779200114
1,0.434126341899982
1,0.4216894843675273
1,0.6650510267031959
1,0.598784752568048
1,0.4784378035656359
1,0.29919316748983665
1,0.5613760573094595
1,0.6114251997149949
1,0.5456034361288412
1,0.5009535923285033
1,0.5539728648005285
1,0.4269631952112258
1,0.8182563697040297
1,0.46168610760121676
1,0.6087527121237982
1,0.3877554241651824
1,0.5566751986825959
1,0.4745583386608144
1,0.5873622995136869
1,0.4373017660692927
1,0.3117460314725472
1,0.44438869022435773
1,0.4278905978701744
1,0.6196993917110326
1,0.4433347763122043
1,0.544733710858136
1,0.4677860763398686
1,0.4386643918432148
1,0.5484035048153444
1,0.39830022241900714
1,0.43315253264226095
1,0.42428206061054574
1,0.37350616630183836
1,0.48465978750804467
1,0.4124300728300361
1,0.5986808629088717
1,0.5157838418309358
1,0.5612588928207495
1,0.4615372306690145
1,0.517237686100111
1,0.5158377705595731
1,0.6673945164391364
1,0.6876416196758727
1,0.4226532945372391
1,0.7132475227532536
1,0.7302972397050856
1,0.5272623735480455
1,0.5341376590871201
1,0.23892003788736957
1,0.5936286346383302
1,0.45212971316916717
1,0.5849715156263533
1,0.5019533347508359
1,0.6154152943383127
1,0.40680207008980535
1,0.5264970858351028
1,0.5349964666749686
1,0.5334325131999346
1,0.5327547778440682
1,0.6866897608783785
1,0.4474625096088786
1,0.4323463481219664
