fpr,tpr
0.15951790145338532,0.291476903057905
0.15963606286186932,0.291476903057905
0.15963606286186932,0.29212752114508783
0.16046319272125723,0.29212752114508783
0.16046319272125723,0.29277813923227064
0.16069951553822523,0.29277813923227064
0.16069951553822523,0.2934287573194535
0.16129032258064516,0.2934287573194535
0.16129032258064516,0.2940793754066363
0.1621174524400331,0.2940793754066363
0.1621174524400331,0.2947299934938191
0.16223561384851706,0.2947299934938191
0.16223561384851706,0.29538061158100193
0.16235377525700107,0.29538061158100193
0.16235377525700107,0.2960312296681848
0.16270825948245304,0.2960312296681848
0.16270825948245304,0.2966818477553676
0.16282642089093702,0.2966818477553676
0.16282642089093702,0.2973324658425504
0.163062743707905,0.2973324658425504
0.163062743707905,0.2986337020169161
0.16436251920122888,0.2986337020169161
0.16436251920122888,0.2992843201040989
0.16448068060971288,0.2992843201040989
0.16448068060971288,0.2999349381912817
0.16483516483516483,0.2999349381912817
0.16483516483516483,0.30123617436564737
0.16495332624364883,0.30123617436564737
0.16495332624364883,0.3018867924528302
0.16530781046910079,0.3018867924528302
0.16530781046910079,0.302537410540013
0.16613494032848872,0.302537410540013
0.16613494032848872,0.30318802862719585
0.16672574737090867,0.30318802862719585
0.16672574737090867,0.30383864671437866
0.16814368427271653,0.30383864671437866
0.16814368427271653,0.30448926480156147
0.1684981684981685,0.30448926480156147
0.1684981684981685,0.30579050097592714
0.16932529835755641,0.30579050097592714
0.16932529835755641,0.30644111906310995
0.17015242821694435,0.30644111906310995
0.17015242821694435,0.3077423552374756
0.17216117216117216,0.3077423552374756
0.17216117216117216,0.3083929733246584
0.17239749497814014,0.3083929733246584
0.17239749497814014,0.30904359141184123
0.1726338177951081,0.30904359141184123
0.1726338177951081,0.3096942094990241
0.17346094765449604,0.3096942094990241
0.17346094765449604,0.3103448275862069
0.173933593288432,0.3103448275862069
0.173933593288432,0.3122966818477554
0.17452440033085195,0.3122966818477554
0.17452440033085195,0.313597918022121
0.1759423372326598,0.313597918022121
0.1759423372326598,0.3142485361093038
0.17606049864114381,0.3142485361093038
0.17606049864114381,0.3148991541964867
0.1761786600496278,0.3148991541964867
0.1761786600496278,0.3155497722836695
0.17688762850053172,0.3155497722836695
0.17688762850053172,0.31750162654521796
0.17747843554295167,0.31750162654521796
0.17747843554295167,0.31815224463240077
0.17783291976840365,0.31815224463240077
0.17783291976840365,0.3188028627195836
0.17854188821930758,0.3188028627195836
0.17854188821930758,0.31945348080676644
0.17866004962779156,0.31945348080676644
0.17866004962779156,0.32010409889394925
0.18019614793808342,0.32010409889394925
0.18019614793808342,0.3214053350683149
0.18031430934656742,0.3214053350683149
0.18031430934656742,0.32270657124268054
0.1805506321635354,0.32270657124268054
0.1805506321635354,0.32335718932986335
0.18078695498050337,0.32335718932986335
0.18078695498050337,0.3240078074170462
0.18185040765685928,0.3240078074170462
0.18185040765685928,0.324658425504229
0.18397731300957107,0.324658425504229
0.18397731300957107,0.32530904359141183
0.18433179723502305,0.32530904359141183
0.18433179723502305,0.3259596616785947
0.18456812005199102,0.3259596616785947
0.18456812005199102,0.3266102797657775
0.18598605695379888,0.3266102797657775
0.18598605695379888,0.3272608978529603
0.1871676710386388,0.3272608978529603
0.1871676710386388,0.3279115159401431
0.18764031667257475,0.3279115159401431
0.18764031667257475,0.328562134027326
0.18775847808105872,0.328562134027326
0.18775847808105872,0.3292127521145088
0.18823112371499467,0.3292127521145088
0.18823112371499467,0.3298633702016916
0.1889400921658986,0.3298633702016916
0.1889400921658986,0.33116460637605727
0.1891764149828666,0.33116460637605727
0.1891764149828666,0.3318152244632401
0.19083067470164244,0.3318152244632401
0.19083067470164244,0.3324658425504229
0.19213045019496633,0.3324658425504229
0.19213045019496633,0.33376707872478856
0.1923667730119343,0.33376707872478856
0.1923667730119343,0.33441769681197137
0.19283941864587026,0.33441769681197137
0.19283941864587026,0.33571893298633704
0.19390287132222617,0.33571893298633704
0.19390287132222617,0.33636955107351985
0.19532080822403403,0.33636955107351985
0.19532080822403403,0.33702016916070265
